	(0, 0, 0, 0)	(0, 0, 0, 1)	(0, 0, 1, 0)	(0, 0, 1, 1)	(0, 1, 0, 0)	(0, 1, 0, 1)	(0, 1, 1, 0)	(0, 1, 1, 1)	(1, 0, 0, 0)	(1, 0, 0, 1)	(1, 0, 1, 0)	(1, 0, 1, 1)	(1, 1, 0, 0)	(1, 1, 0, 1)	(1, 1, 1, 0)	(1, 1, 1, 1)	edge_sign
(11, 1211)	26	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1211, 11)	26	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
(11, 1221)	24	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1221, 11)	24	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(11, 1236)	34	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1236, 11)	34	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
(11, 1247)	22	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1247, 11)	22	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
(11, 1267)	25	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1267, 11)	25	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(11, 1279)	48	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1279, 11)	48	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 1286)	15	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1286, 11)	15	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 1297)	24	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1297, 11)	24	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0
(11, 1305)	46	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1305, 11)	46	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 1319)	50	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1319, 11)	50	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(11, 1350)	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1350, 11)	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 1352)	39	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1352, 11)	39	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
(11, 1357)	25	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1357, 11)	25	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 1374)	42	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1374, 11)	42	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
(11, 1395)	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1395, 11)	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 1428)	68	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1428, 11)	68	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
(11, 1470)	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1470, 11)	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 1471)	17	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1471, 11)	17	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(11, 1473)	24	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1473, 11)	24	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(11, 1482)	14	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1482, 11)	14	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
(11, 1487)	47	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1487, 11)	47	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
(11, 1489)	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1489, 11)	19	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(11, 1492)	57	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1492, 11)	57	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
(11, 1496)	70	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1496, 11)	70	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
(11, 1521)	34	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1521, 11)	34	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(11, 1522)	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1522, 11)	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 1525)	16	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1525, 11)	16	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(11, 1537)	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1537, 11)	22	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 1538)	30	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1538, 11)	30	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 1542)	39	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1542, 11)	39	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(11, 1549)	130	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1549, 11)	130	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0
(11, 1555)	23	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1555, 11)	23	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 1585)	32	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1585, 11)	32	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(11, 1594)	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1594, 11)	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 1608)	112	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1608, 11)	112	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 1615)	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1615, 11)	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 1621)	26	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1621, 11)	26	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(11, 1622)	15	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1622, 11)	15	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(11, 1633)	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1633, 11)	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0
(11, 1700)	21	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1700, 11)	21	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 1701)	19	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1701, 11)	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
(11, 1717)	30	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1717, 11)	30	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(11, 1734)	14	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1734, 11)	14	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
(11, 1754)	6	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1754, 11)	6	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
(11, 1756)	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1756, 11)	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 1769)	18	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1769, 11)	18	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(11, 1772)	44	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(1772, 11)	44	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(11, 1808)	35	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1808, 11)	35	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
(11, 1888)	13	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1888, 11)	13	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
(11, 1919)	40	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1919, 11)	40	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
(11, 1922)	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1922, 11)	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 1966)	7	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1966, 11)	7	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
(11, 1972)	36	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1972, 11)	36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(11, 1997)	37	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(1997, 11)	37	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
(11, 2062)	40	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2062, 11)	40	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 2066)	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2066, 11)	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0
(11, 2072)	30	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2072, 11)	30	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(11, 2118)	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2118, 11)	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 2120)	16	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2120, 11)	16	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
(11, 2133)	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2133, 11)	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 2135)	25	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2135, 11)	25	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 2145)	23	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2145, 11)	23	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
(11, 2174)	12	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2174, 11)	12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(11, 2225)	10	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2225, 11)	10	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
(11, 2237)	80	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2237, 11)	80	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
(11, 2240)	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2240, 11)	19	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
(11, 2256)	31	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2256, 11)	31	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 2290)	34	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2290, 11)	34	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(11, 2297)	40	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2297, 11)	40	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
(11, 2323)	14	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2323, 11)	14	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
(11, 2326)	68	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2326, 11)	68	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(11, 2328)	64	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2328, 11)	64	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0
(11, 2356)	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2356, 11)	22	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 2371)	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2371, 11)	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(11, 2398)	25	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2398, 11)	25	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
(11, 2411)	31	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2411, 11)	31	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 2474)	16	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2474, 11)	16	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
(11, 2485)	58	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2485, 11)	58	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
(11, 2504)	24	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2504, 11)	24	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
(11, 2510)	19	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2510, 11)	19	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 2542)	14	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2542, 11)	14	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 2560)	19	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2560, 11)	19	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 2565)	104	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2565, 11)	104	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
(11, 2576)	15	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2576, 11)	15	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
(11, 2585)	13	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2585, 11)	13	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
(11, 2594)	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2594, 11)	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 2619)	11	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2619, 11)	11	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(11, 2625)	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2625, 11)	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0
(11, 2651)	50	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2651, 11)	50	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
(11, 2653)	33	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2653, 11)	33	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(11, 2654)	16	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2654, 11)	16	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
(11, 2657)	9	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2657, 11)	9	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
(11, 2658)	36	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2658, 11)	36	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(11, 2660)	23	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2660, 11)	23	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
(11, 2688)	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2688, 11)	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 2693)	27	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2693, 11)	27	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 2697)	19	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2697, 11)	19	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 2700)	35	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2700, 11)	35	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 2707)	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2707, 11)	22	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 2713)	55	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2713, 11)	55	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
(11, 2747)	25	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2747, 11)	25	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(11, 2790)	25	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2790, 11)	25	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
(11, 2859)	29	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2859, 11)	29	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
(11, 2871)	47	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2871, 11)	47	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
(11, 2958)	16	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(2958, 11)	16	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
(11, 2967)	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2967, 11)	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 2972)	53	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(2972, 11)	53	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(11, 3005)	2	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3005, 11)	2	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
(11, 3010)	24	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3010, 11)	24	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
(11, 3024)	7	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3024, 11)	7	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
(11, 3026)	40	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3026, 11)	40	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
(11, 3028)	26	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3028, 11)	26	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 3032)	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3032, 11)	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 3034)	11	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3034, 11)	11	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
(11, 3084)	14	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3084, 11)	14	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
(11, 3144)	21	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3144, 11)	21	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 3168)	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3168, 11)	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 3192)	14	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3192, 11)	14	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
(11, 3258)	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3258, 11)	20	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 3276)	26	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3276, 11)	26	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 3352)	60	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3352, 11)	60	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0
(11, 3394)	44	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3394, 11)	44	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
(11, 3439)	10	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3439, 11)	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
(11, 3447)	22	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3447, 11)	22	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
(11, 3449)	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3449, 11)	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 3452)	24	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3452, 11)	24	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
(11, 3453)	48	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3453, 11)	48	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
(11, 3454)	49	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3454, 11)	49	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
(11, 3455)	26	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3455, 11)	26	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
(11, 3456)	43	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3456, 11)	43	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0
(11, 3457)	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3457, 11)	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 3479)	27	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3479, 11)	27	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
(11, 3537)	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3537, 11)	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0
(11, 3541)	32	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3541, 11)	32	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(11, 3562)	15	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3562, 11)	15	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
(11, 3568)	40	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3568, 11)	40	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
(11, 3614)	33	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3614, 11)	33	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
(11, 3615)	45	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3615, 11)	45	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
(11, 3631)	23	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3631, 11)	23	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
(11, 3641)	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3641, 11)	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 3645)	15	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3645, 11)	15	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(11, 3660)	25	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3660, 11)	25	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
(11, 3666)	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3666, 11)	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 3724)	35	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3724, 11)	35	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
(11, 3787)	34	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(3787, 11)	34	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
(11, 3796)	23	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3796, 11)	23	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
(11, 3854)	16	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(3854, 11)	16	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
(11, 4045)	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(4045, 11)	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 4065)	33	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(4065, 11)	33	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(11, 4099)	11	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(4099, 11)	11	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
(11, 4219)	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(4219, 11)	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(11, 4735)	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(4735, 11)	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
(11, 5412)	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(5412, 11)	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
(15, 24)	7	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
(24, 15)	7	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(15, 36)	6	0	2	0	0	0	0	0	16	0	4	0	0	0	0	0	0
(36, 15)	6	0	16	0	0	0	0	0	2	0	4	0	0	0	0	0	1
(15, 310)	4	0	0	0	0	0	0	0	13	0	9	0	0	0	0	0	0
(310, 15)	4	0	13	0	0	0	0	0	0	0	9	0	0	0	0	0	0
(15, 457)	5	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0
(457, 15)	5	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(15, 600)	2	0	3	0	0	0	0	0	11	0	9	0	0	0	0	0	1
(600, 15)	2	0	11	0	0	0	0	0	3	0	9	0	0	0	0	0	1
(15, 737)	0	0	2	0	0	0	0	0	9	0	39	0	0	0	0	0	1
(737, 15)	0	0	9	0	0	0	0	0	2	0	39	0	0	0	0	0	0
(15, 762)	2	0	4	0	0	0	0	0	5	0	22	0	0	0	0	0	1
(762, 15)	2	0	5	0	0	0	0	0	4	0	22	0	0	0	0	0	0
(15, 766)	6	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0
(766, 15)	6	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(15, 993)	2	0	1	0	0	0	0	0	14	0	17	0	0	0	0	0	0
(993, 15)	2	0	14	0	0	0	0	0	1	0	17	0	0	0	0	0	0
(15, 1133)	5	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
(1133, 15)	5	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(15, 1151)	5	0	0	0	0	0	0	0	26	0	8	0	0	0	0	0	0
(1151, 15)	5	0	26	0	0	0	0	0	0	0	8	0	0	0	0	0	0
